2025-06-11 14:22:43,Es,2601,3915,5671,7244,8722,10186,14001,14947,24477,58308,1000,255,5,1.05
2025-06-11 14:22:46,Es,2597,3911,5663,7235,8714,10176,13988,14933,24450,58252,1000,255,5,1.09
2025-06-11 14:22:48,Es,2596,3908,5660,7230,8706,10166,13975,14920,24420,58196,1000,255,5,1.11
2025-06-11 14:22:51,Es,2595,3907,5659,7229,8705,10166,13974,14918,24419,58192,1000,255,5,0.99
2025-06-11 14:22:53,Es,2591,3901,5649,7217,8695,10153,13958,14901,24391,58123,1000,255,5,1.08
2025-06-11 14:22:56,Es,2594,3905,5656,7224,8688,10145,13945,14887,24359,58071,1000,255,5,1.08
2025-06-11 14:22:58,Es,2593,3904,5654,7223,8687,10143,13944,14887,24347,58063,1000,255,5,1.04
2025-06-11 14:23:01,Es,2580,3885,5626,7186,8674,10127,13921,14860,24291,57962,1000,255,5,1.08
2025-06-11 14:23:03,Es,2589,3898,5646,7212,8684,10139,13936,14875,24304,58018,1000,255,5,1.06
2025-06-11 14:23:06,Es,2587,3896,5642,7207,8678,10132,13927,14866,24276,57978,1000,255,5,1.11
2025-06-11 14:23:08,Es,2582,3888,5631,7192,8670,10121,13912,14849,24233,57911,1000,255,5,1.07
2025-06-11 14:23:11,Es,2581,3887,5629,7190,8621,10064,13831,14762,24078,57576,1000,255,5,1.06
2025-06-11 14:23:13,Es,2564,3861,5591,7140,8624,10067,13838,14766,24069,57592,1000,255,5,1.09
2025-06-11 14:23:16,Es,2579,3883,5624,7184,8645,10091,13871,14802,24116,57727,1000,255,5,1.07
2025-06-11 14:23:18,Es,2579,3884,5624,7184,8641,10087,13866,14798,24101,57701,1000,255,5,1.09
2025-06-11 14:23:21,Es,2575,3877,5616,7172,8639,10085,13862,14794,24092,57689,1000,255,5,1.08
2025-06-11 14:23:23,Es,2572,3875,5611,7166,8633,10078,13853,14784,24064,57645,1000,255,5,1.07
2025-06-11 14:23:26,Es,2572,3874,5612,7167,8624,10067,13838,14769,24030,57581,1000,255,5,1.09
2025-06-11 14:23:28,Es,2568,3868,5602,7155,8626,10068,13839,14769,24025,57583,1000,255,5,1.11
2025-06-11 14:23:31,Es,2567,3866,5598,7151,8624,10068,13838,14768,24015,57575,1000,255,5,0.98
2025-06-11 14:23:33,Es,2570,3871,5607,7160,8610,10051,13815,14742,23969,57478,1000,255,5,1.11
2025-06-11 14:23:36,Es,2565,3864,5596,7147,8611,10053,13817,14747,23971,57488,1000,255,5,1.10
2025-06-11 14:23:38,Es,2560,3855,5584,7132,8593,10031,13789,14718,23921,57375,1000,255,5,0.98
2025-06-11 14:23:41,Es,2556,3849,5575,7120,8589,10026,13782,14708,23905,57341,1000,255,5,1.06
2025-06-11 14:23:43,Es,2559,3854,5582,7129,8599,10038,13799,14726,23929,57404,1000,255,5,1.10
2025-06-11 14:23:46,Es,2560,3855,5584,7131,8579,10014,13764,14691,23864,57266,1000,255,5,1.11
2025-06-11 14:23:48,Es,2556,3849,5574,7119,8590,10027,13784,14711,23894,57338,1000,255,5,1.10
2025-06-11 14:23:51,Es,2554,3846,5570,7115,8578,10012,13763,14689,23854,57251,1000,255,5,1.05
2025-06-11 14:23:53,Es,2555,3848,5573,7117,8569,10003,13750,14674,23816,57194,1000,255,5,0.99
2025-06-11 14:23:56,Es,2549,3839,5560,7100,8554,9984,13724,14645,23763,57087,1000,255,5,1.10
2025-06-11 14:23:58,Es,2546,3835,5554,7093,8550,9980,13718,14640,23751,57060,1000,255,5,1.09
2025-06-11 14:24:01,Es,2543,3830,5548,7084,8543,9972,13708,14627,23723,57012,1000,255,5,1.07
2025-06-11 14:24:03,Es,2541,3827,5543,7079,8531,9958,13690,14609,23687,56935,1000,255,5,1.05
2025-06-11 14:24:06,Es,2540,3826,5541,7077,8525,9950,13680,14597,23665,56890,1000,255,5,1.10
2025-06-11 14:24:08,Es,2535,3819,5530,7062,8512,9936,13659,14575,23622,56802,1000,255,5,1.06
2025-06-11 14:24:11,Es,2530,3810,5517,7046,8469,9883,13588,14496,23482,56499,1000,255,5,1.10
2025-06-11 14:24:13,Es,2532,3814,5524,7053,8495,9915,13630,14543,23562,56677,1000,255,5,1.10
2025-06-11 14:24:16,Es,2532,3813,5522,7052,8488,9906,13616,14529,23533,56619,1000,255,5,1.09
2025-06-11 14:24:18,Es,2531,3812,5520,7050,8486,9904,13614,14523,23516,56600,1000,255,5,1.05
2025-06-11 14:24:21,Es,2529,3808,5515,7044,8479,9896,13602,14513,23491,56553,1000,255,5,1.09
2025-06-11 14:24:23,Es,2528,3807,5513,7041,8475,9890,13595,14504,23476,56520,1000,255,5,1.10
2025-06-11 14:24:26,Es,2527,3806,5512,7038,8476,9891,13596,14504,23473,56518,1000,255,5,1.07
2025-06-11 14:24:28,Es,2524,3802,5506,7032,8470,9887,13592,14500,23472,56502,1000,255,5,1.09
2025-06-11 14:24:31,Es,2520,3795,5496,7018,8456,9869,13566,14473,23427,56401,1000,255,5,1.06
2025-06-11 14:24:33,Es,2517,3792,5492,7013,8438,9848,13538,14443,23376,56279,1000,255,5,0.99
2025-06-11 14:24:36,Es,2514,3786,5483,7002,8437,9847,13538,14443,23373,56275,1000,255,5,1.06
2025-06-11 14:24:38,Es,2512,3783,5479,6996,8423,9830,13515,14417,23324,56177,1000,255,5,1.08
2025-06-11 14:24:41,Es,2510,3781,5476,6993,8418,9825,13506,14408,23306,56138,1000,255,5,0.98
2025-06-11 14:24:43,Es,2511,3781,5475,6992,8414,9820,13501,14404,23298,56116,1000,255,5,1.10
2025-06-11 14:24:46,Es,2507,3775,5467,6983,8406,9810,13489,14390,23279,56065,1000,255,5,1.05
2025-06-11 14:24:48,Es,2504,3772,5462,6976,8402,9805,13481,14383,23266,56038,1000,255,5,1.07
2025-06-11 14:24:51,Es,2504,3772,5462,6975,8394,9796,13468,14367,23235,55973,1000,255,5,0.98
2025-06-11 14:24:53,Es,2502,3768,5456,6967,8397,9799,13473,14372,23243,55995,1000,255,5,1.05
2025-06-11 14:24:56,Es,2498,3763,5448,6957,8389,9792,13463,14361,23225,55947,1000,255,5,1.09
2025-06-11 14:24:58,Es,2497,3761,5446,6954,8395,9798,13470,14370,23235,55979,1000,255,5,0.99
2025-06-11 14:25:01,Es,2498,3763,5449,6958,8385,9785,13453,14351,23203,55909,1000,255,5,1.07
2025-06-11 14:25:03,Es,2499,3764,5451,6960,8373,9771,13434,14330,23170,55827,1000,255,5,1.08
2025-06-11 14:25:05,Es,2493,3756,5438,6943,8373,9771,13434,14330,23167,55825,1000,255,5,1.06
2025-06-11 14:25:08,Es,2493,3755,5439,6944,8373,9772,13436,14333,23177,55834,1000,255,5,1.07
2025-06-11 14:25:10,Es,2493,3754,5436,6941,8361,9757,13416,14310,23144,55750,1000,255,5,1.07
2025-06-11 14:25:13,Es,2488,3747,5426,6929,8357,9752,13409,14304,23132,55722,1000,255,5,1.05
2025-06-11 14:25:15,Es,2488,3747,5425,6928,8347,9741,13394,14287,23103,55654,1000,255,5,0.98
